"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/07/2012","AQS","190450019","4","8.4","ug/m3 LC","35","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"05/08/2012","AQS","190450019","4","5.4","ug/m3 LC","23","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"05/09/2012","AQS","190450019","4","5.5","ug/m3 LC","23","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"05/10/2012","AQS","190450019","4","10.9","ug/m3 LC","45","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"05/11/2012","AQS","190450019","4","13.8","ug/m3 LC","55","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"05/12/2012","AQS","190450019","4","12.1","ug/m3 LC","51","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"05/13/2012","AQS","190450019","4","12.1","ug/m3 LC","51","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"05/14/2012","AQS","190450019","4","16.4","ug/m3 LC","60","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"05/15/2012","AQS","190450019","4","12","ug/m3 LC","50","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"05/16/2012","AQS","190450019","4","8.7","ug/m3 LC","36","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"05/17/2012","AQS","190450019","4","13.3","ug/m3 LC","54","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"05/18/2012","AQS","190450019","4","18.5","ug/m3 LC","64","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"05/19/2012","AQS","190450019","4","22.8","ug/m3 LC","74","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"05/20/2012","AQS","190450019","4","16.5","ug/m3 LC","60","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"05/21/2012","AQS","190450019","4","8.3","ug/m3 LC","35","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"05/22/2012","AQS","190450019","4","11","ug/m3 LC","46","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"05/23/2012","AQS","190450019","4","11.6","ug/m3 LC","48","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"05/24/2012","AQS","190450019","4","15.8","ug/m3 LC","59","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"05/25/2012","AQS","190450019","4","8.4","ug/m3 LC","35","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"05/26/2012","AQS","190450019","4","14.9","ug/m3 LC","57","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"05/27/2012","AQS","190450019","4","16.7","ug/m3 LC","61","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"05/28/2012","AQS","190450019","4","13.9","ug/m3 LC","55","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"05/29/2012","AQS","190450019","4","5.5","ug/m3 LC","23","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"05/30/2012","AQS","190450019","4","6.6","ug/m3 LC","28","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"05/31/2012","AQS","190450019","4","8.1","ug/m3 LC","34","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"06/01/2012","AQS","190450019","4","7.6","ug/m3 LC","32","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"06/02/2012","AQS","190450019","4","13.6","ug/m3 LC","54","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"06/03/2012","AQS","190450019","4","9.6","ug/m3 LC","40","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"06/04/2012","AQS","190450019","4","9.6","ug/m3 LC","40","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"06/05/2012","AQS","190450019","4","8.1","ug/m3 LC","34","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"06/06/2012","AQS","190450019","4","9.3","ug/m3 LC","39","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"06/07/2012","AQS","190450019","4","13","ug/m3 LC","53","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"06/08/2012","AQS","190450019","4","22.6","ug/m3 LC","73","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"06/09/2012","AQS","190450019","4","19.2","ug/m3 LC","66","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"06/10/2012","AQS","190450019","4","16.6","ug/m3 LC","60","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"06/11/2012","AQS","190450019","4","10.1","ug/m3 LC","42","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"06/12/2012","AQS","190450019","4","7.6","ug/m3 LC","32","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"06/13/2012","AQS","190450019","4","10.1","ug/m3 LC","42","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"06/14/2012","AQS","190450019","4","18","ug/m3 LC","63","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"06/15/2012","AQS","190450019","4","19.6","ug/m3 LC","67","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"06/16/2012","AQS","190450019","4","14.6","ug/m3 LC","56","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"06/17/2012","AQS","190450019","4","10.9","ug/m3 LC","45","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"06/18/2012","AQS","190450019","4","18.1","ug/m3 LC","64","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"06/19/2012","AQS","190450019","4","13.8","ug/m3 LC","55","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"06/20/2012","AQS","190450019","4","10.9","ug/m3 LC","45","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"06/21/2012","AQS","190450019","4","5.1","ug/m3 LC","21","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"06/22/2012","AQS","190450019","4","9.5","ug/m3 LC","40","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"06/23/2012","AQS","190450019","4","17.1","ug/m3 LC","62","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"06/24/2012","AQS","190450019","4","15.4","ug/m3 LC","58","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"06/25/2012","AQS","190450019","4","8.2","ug/m3 LC","34","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"06/26/2012","AQS","190450019","4","10.7","ug/m3 LC","45","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"06/27/2012","AQS","190450019","4","17.4","ug/m3 LC","62","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"06/28/2012","AQS","190450019","4","26","ug/m3 LC","80","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"06/29/2012","AQS","190450019","4","11.1","ug/m3 LC","46","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"06/30/2012","AQS","190450019","4","16.5","ug/m3 LC","60","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"07/01/2012","AQS","190450019","4","18.2","ug/m3 LC","64","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"07/02/2012","AQS","190450019","4","17.7","ug/m3 LC","63","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"07/03/2012","AQS","190450019","4","20.6","ug/m3 LC","69","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"07/04/2012","AQS","190450019","4","20.8","ug/m3 LC","69","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"07/05/2012","AQS","190450019","4","20.5","ug/m3 LC","69","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"07/06/2012","AQS","190450019","4","22.3","ug/m3 LC","72","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"07/07/2012","AQS","190450019","4","15.9","ug/m3 LC","59","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"07/08/2012","AQS","190450019","4","9.8","ug/m3 LC","41","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"07/09/2012","AQS","190450019","4","13.4","ug/m3 LC","54","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"07/10/2012","AQS","190450019","4","11.5","ug/m3 LC","48","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"07/11/2012","AQS","190450019","4","9.6","ug/m3 LC","40","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"07/12/2012","AQS","190450019","4","18.9","ug/m3 LC","65","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"07/13/2012","AQS","190450019","4","20.4","ug/m3 LC","68","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"07/14/2012","AQS","190450019","4","21.4","ug/m3 LC","71","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"07/15/2012","AQS","190450019","4","25.4","ug/m3 LC","79","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"07/16/2012","AQS","190450019","4","16.8","ug/m3 LC","61","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"07/17/2012","AQS","190450019","4","15.9","ug/m3 LC","59","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"07/18/2012","AQS","190450019","4","18.3","ug/m3 LC","64","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"07/19/2012","AQS","190450019","4","10.5","ug/m3 LC","44","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"07/20/2012","AQS","190450019","4","15.4","ug/m3 LC","58","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"07/21/2012","AQS","190450019","4","22.2","ug/m3 LC","72","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"07/22/2012","AQS","190450019","4","21.5","ug/m3 LC","71","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"07/23/2012","AQS","190450019","4","20.2","ug/m3 LC","68","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"07/24/2012","AQS","190450019","4","10.9","ug/m3 LC","45","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"07/25/2012","AQS","190450019","4","18.7","ug/m3 LC","65","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"07/26/2012","AQS","190450019","4","9.9","ug/m3 LC","41","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"07/27/2012","AQS","190450019","4","7.6","ug/m3 LC","32","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"07/28/2012","AQS","190450019","4","14.6","ug/m3 LC","56","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"07/29/2012","AQS","190450019","4","15.7","ug/m3 LC","59","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"07/30/2012","AQS","190450019","4","17","ug/m3 LC","61","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"07/31/2012","AQS","190450019","4","11.4","ug/m3 LC","48","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"08/01/2012","AQS","190450019","4","16.7","ug/m3 LC","61","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"08/02/2012","AQS","190450019","4","16.2","ug/m3 LC","60","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"08/03/2012","AQS","190450019","4","18.4","ug/m3 LC","64","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"08/04/2012","AQS","190450019","4","13.9","ug/m3 LC","55","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"08/05/2012","AQS","190450019","4","7.2","ug/m3 LC","30","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"08/06/2012","AQS","190450019","4","11.8","ug/m3 LC","49","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"08/07/2012","AQS","190450019","4","14.9","ug/m3 LC","57","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"08/08/2012","AQS","190450019","4","14.9","ug/m3 LC","57","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"08/09/2012","AQS","190450019","4","12.6","ug/m3 LC","52","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"08/10/2012","AQS","190450019","4","8.9","ug/m3 LC","37","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"08/11/2012","AQS","190450019","4","11.3","ug/m3 LC","47","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"08/12/2012","AQS","190450019","4","14.4","ug/m3 LC","56","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"08/13/2012","AQS","190450019","4","12","ug/m3 LC","50","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"08/14/2012","AQS","190450019","4","14.7","ug/m3 LC","56","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"08/15/2012","AQS","190450019","4","13","ug/m3 LC","53","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"08/16/2012","AQS","190450019","4","8.4","ug/m3 LC","35","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"08/17/2012","AQS","190450019","4","6.3","ug/m3 LC","26","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"08/18/2012","AQS","190450019","4","9.5","ug/m3 LC","40","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"08/19/2012","AQS","190450019","4","8.6","ug/m3 LC","36","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"08/20/2012","AQS","190450019","4","8.4","ug/m3 LC","35","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"08/21/2012","AQS","190450019","4","10.8","ug/m3 LC","45","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"08/22/2012","AQS","190450019","4","14.2","ug/m3 LC","55","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"08/23/2012","AQS","190450019","4","15","ug/m3 LC","57","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"08/24/2012","AQS","190450019","4","18.7","ug/m3 LC","65","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
"08/25/2012","AQS","190450019","4","19.9","ug/m3 LC","67","CLINTON, CHANCY PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17540","Clinton, IA","19","Iowa","045","Clinton","41.8232826881747","-90.2119824210274"
