"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/06/2013","AQS","180890015","1","0.7","ppm","8","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"01/07/2013","AQS","180890015","1","0.7","ppm","8","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"01/08/2013","AQS","180890015","1","0.6","ppm","7","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"01/09/2013","AQS","180890015","1","0.8","ppm","9","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"01/10/2013","AQS","180890015","1","1.2","ppm","14","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"01/11/2013","AQS","180890015","1","0.6","ppm","7","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"01/12/2013","AQS","180890015","1","0.6","ppm","7","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"01/13/2013","AQS","180890015","1","0.6","ppm","7","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"01/14/2013","AQS","180890015","1","0.8","ppm","9","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"01/15/2013","AQS","180890015","1","1.2","ppm","14","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"01/16/2013","AQS","180890015","1","1.4","ppm","16","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"01/17/2013","AQS","180890015","1","0.6","ppm","7","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"01/18/2013","AQS","180890015","1","0.6","ppm","7","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"01/19/2013","AQS","180890015","1","0.4","ppm","5","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"01/20/2013","AQS","180890015","1","0.5","ppm","6","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"01/21/2013","AQS","180890015","1","0.5","ppm","6","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"01/22/2013","AQS","180890015","1","0.6","ppm","7","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"01/23/2013","AQS","180890015","1","0.5","ppm","6","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"01/24/2013","AQS","180890015","1","0.7","ppm","8","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"01/25/2013","AQS","180890015","1","0.6","ppm","7","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"01/26/2013","AQS","180890015","1","0.7","ppm","8","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"01/27/2013","AQS","180890015","1","0.6","ppm","7","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"01/28/2013","AQS","180890015","1","0.7","ppm","8","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"01/29/2013","AQS","180890015","1","0.6","ppm","7","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"01/30/2013","AQS","180890015","1","0.7","ppm","8","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"01/31/2013","AQS","180890015","1","0.5","ppm","6","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"02/01/2013","AQS","180890015","1","0.5","ppm","6","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"02/02/2013","AQS","180890015","1","0.6","ppm","7","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"02/03/2013","AQS","180890015","1","0.6","ppm","7","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"02/04/2013","AQS","180890015","1","1","ppm","11","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"02/05/2013","AQS","180890015","1","0.8","ppm","9","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"02/06/2013","AQS","180890015","1","1","ppm","11","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"02/07/2013","AQS","180890015","1","0.9","ppm","10","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"02/08/2013","AQS","180890015","1","0.7","ppm","8","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"02/09/2013","AQS","180890015","1","0.7","ppm","8","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"02/10/2013","AQS","180890015","1","0.5","ppm","6","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"02/11/2013","AQS","180890015","1","0.5","ppm","6","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"02/12/2013","AQS","180890015","1","0.8","ppm","9","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"02/13/2013","AQS","180890015","1","0.8","ppm","9","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"02/14/2013","AQS","180890015","1","0.6","ppm","7","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"02/15/2013","AQS","180890015","1","0.8","ppm","9","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"02/16/2013","AQS","180890015","1","0.6","ppm","7","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"02/17/2013","AQS","180890015","1","0.7","ppm","8","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"02/18/2013","AQS","180890015","1","0.5","ppm","6","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"02/19/2013","AQS","180890015","1","0.5","ppm","6","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"02/20/2013","AQS","180890015","1","0.9","ppm","10","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"02/21/2013","AQS","180890015","1","0.7","ppm","8","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"02/22/2013","AQS","180890015","1","0.8","ppm","9","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"02/23/2013","AQS","180890015","1","0.5","ppm","6","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"02/24/2013","AQS","180890015","1","1","ppm","11","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"02/25/2013","AQS","180890015","1","1.5","ppm","17","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"02/26/2013","AQS","180890015","1","0.7","ppm","8","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"02/27/2013","AQS","180890015","1","0.8","ppm","9","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"02/28/2013","AQS","180890015","1","0.7","ppm","8","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"03/01/2013","AQS","180890015","1","0.8","ppm","9","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"03/02/2013","AQS","180890015","1","0.7","ppm","8","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"03/03/2013","AQS","180890015","1","0.8","ppm","9","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"03/04/2013","AQS","180890015","1","1","ppm","11","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"03/05/2013","AQS","180890015","1","0.8","ppm","9","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"03/06/2013","AQS","180890015","1","0.8","ppm","9","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"03/07/2013","AQS","180890015","1","0.9","ppm","10","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"03/08/2013","AQS","180890015","1","0.9","ppm","10","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"03/09/2013","AQS","180890015","1","0.6","ppm","7","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"03/10/2013","AQS","180890015","1","0.6","ppm","7","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"03/11/2013","AQS","180890015","1","0.5","ppm","6","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"03/12/2013","AQS","180890015","1","0.5","ppm","6","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"03/13/2013","AQS","180890015","1","0.6","ppm","7","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"03/14/2013","AQS","180890015","1","0.4","ppm","5","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"03/15/2013","AQS","180890015","1","0.5","ppm","6","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"03/16/2013","AQS","180890015","1","0.5","ppm","6","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"03/17/2013","AQS","180890015","1","0.3","ppm","3","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"03/18/2013","AQS","180890015","1","0.4","ppm","5","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"03/19/2013","AQS","180890015","1","0.2","ppm","2","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"03/20/2013","AQS","180890015","1","0.2","ppm","2","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"03/21/2013","AQS","180890015","1","0.4","ppm","5","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"03/22/2013","AQS","180890015","1","0.6","ppm","7","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"03/23/2013","AQS","180890015","1","0.5","ppm","6","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"03/24/2013","AQS","180890015","1","0.2","ppm","2","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"03/25/2013","AQS","180890015","1","0.8","ppm","9","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"03/26/2013","AQS","180890015","1","0.5","ppm","6","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"03/27/2013","AQS","180890015","1","0.6","ppm","7","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"03/28/2013","AQS","180890015","1","0.6","ppm","7","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"03/29/2013","AQS","180890015","1","1","ppm","11","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"03/30/2013","AQS","180890015","1","0.5","ppm","6","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"03/31/2013","AQS","180890015","1","0.2","ppm","2","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"04/01/2013","AQS","180890015","1","0.4","ppm","5","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"04/02/2013","AQS","180890015","1","0.4","ppm","5","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"04/03/2013","AQS","180890015","1","0.4","ppm","5","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"04/04/2013","AQS","180890015","1","0.5","ppm","6","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"04/05/2013","AQS","180890015","1","0.5","ppm","6","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"04/06/2013","AQS","180890015","1","0.3","ppm","3","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"04/07/2013","AQS","180890015","1","0.4","ppm","5","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"04/08/2013","AQS","180890015","1","0.4","ppm","5","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"04/09/2013","AQS","180890015","1","0.7","ppm","8","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"04/10/2013","AQS","180890015","1","0.9","ppm","10","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"04/11/2013","AQS","180890015","1","0.4","ppm","5","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"04/12/2013","AQS","180890015","1","0.2","ppm","2","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"04/13/2013","AQS","180890015","1","0.4","ppm","5","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"04/14/2013","AQS","180890015","1","0.4","ppm","5","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"04/15/2013","AQS","180890015","1","0.3","ppm","3","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"04/16/2013","AQS","180890015","1","0.6","ppm","7","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"04/17/2013","AQS","180890015","1","0.5","ppm","6","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"04/18/2013","AQS","180890015","1","0.4","ppm","5","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"04/19/2013","AQS","180890015","1","0.2","ppm","2","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"04/20/2013","AQS","180890015","1","0.3","ppm","3","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"04/21/2013","AQS","180890015","1","0.2","ppm","2","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"04/22/2013","AQS","180890015","1","0.3","ppm","3","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"04/23/2013","AQS","180890015","1","0.6","ppm","7","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"04/24/2013","AQS","180890015","1","0.4","ppm","5","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"04/25/2013","AQS","180890015","1","0.3","ppm","3","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"04/26/2013","AQS","180890015","1","0.3","ppm","3","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"04/27/2013","AQS","180890015","1","0.4","ppm","5","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"04/28/2013","AQS","180890015","1","0.4","ppm","5","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"04/29/2013","AQS","180890015","1","0.6","ppm","7","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"04/30/2013","AQS","180890015","1","0.1","ppm","1","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"05/01/2013","AQS","180890015","1","0.2","ppm","2","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"05/02/2013","AQS","180890015","1","0.6","ppm","7","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"05/03/2013","AQS","180890015","1","0.6","ppm","7","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"05/04/2013","AQS","180890015","1","0.3","ppm","3","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"05/05/2013","AQS","180890015","1","0.6","ppm","7","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"05/06/2013","AQS","180890015","1","0.9","ppm","10","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
"05/07/2013","AQS","180890015","1","1","ppm","11","East Chicago- Post Office","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6290730009369","-87.461554"
