"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"09/15/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"09/16/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"09/17/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"09/18/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"09/19/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"09/20/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"09/21/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"09/22/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"09/23/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"09/24/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"09/25/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"09/26/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"09/27/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"09/28/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"09/29/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"09/30/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/01/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/02/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/03/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/04/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/05/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/06/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/07/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/08/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/09/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/10/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/11/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/12/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/13/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/14/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/15/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/16/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","16","67.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/17/2018","AQS","191530030","1","0.7","ppm","8","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/18/2018","AQS","191530030","1","0.7","ppm","8","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/19/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/20/2018","AQS","191530030","1","0.4","ppm","5","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/21/2018","AQS","191530030","1","0.5","ppm","6","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/22/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/23/2018","AQS","191530030","1","0.5","ppm","6","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/24/2018","AQS","191530030","1","0.5","ppm","6","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/25/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/26/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/27/2018","AQS","191530030","1","0.5","ppm","6","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/28/2018","AQS","191530030","1","0.5","ppm","6","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/29/2018","AQS","191530030","1","0.6","ppm","7","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/30/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/31/2018","AQS","191530030","1","0.6","ppm","7","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/01/2018","AQS","191530030","1","0.7","ppm","8","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/02/2018","AQS","191530030","1","0.7","ppm","8","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/03/2018","AQS","191530030","1","0.4","ppm","5","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/04/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/05/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/06/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/07/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/08/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/09/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/10/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/11/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/12/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/13/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/14/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/15/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/16/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/17/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/18/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/19/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/20/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/21/2018","AQS","191530030","1","0.4","ppm","5","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/22/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/23/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/24/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/25/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/26/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/27/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/28/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/29/2018","AQS","191530030","1","0.4","ppm","5","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/30/2018","AQS","191530030","1","0.6","ppm","7","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/01/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/02/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/03/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/04/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/05/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/06/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/07/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/08/2018","AQS","191530030","1","0.4","ppm","5","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/09/2018","AQS","191530030","1","0.4","ppm","5","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/10/2018","AQS","191530030","1","0.4","ppm","5","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/11/2018","AQS","191530030","1","0.7","ppm","8","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/12/2018","AQS","191530030","1","0.6","ppm","7","CARPENTER","17","71.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/13/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/14/2018","AQS","191530030","1","0.7","ppm","8","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/15/2018","AQS","191530030","1","0.9","ppm","10","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/16/2018","AQS","191530030","1","0.9","ppm","10","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/17/2018","AQS","191530030","1","0.5","ppm","6","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/18/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/19/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/20/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/21/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/22/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/23/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/24/2018","AQS","191530030","1","0.5","ppm","6","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/25/2018","AQS","191530030","1","0.6","ppm","7","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/26/2018","AQS","191530030","1","0.6","ppm","7","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/27/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/28/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/29/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/30/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/31/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/01/2018","AQS","191630015","1","0.2","ppm","2","DAVENPORT, JEFFERSON SCH.","17","71.0000","42101","Carbon monoxide","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/02/2018","AQS","191630015","1","0.3","ppm","3","DAVENPORT, JEFFERSON SCH.","24","100.0000","42101","Carbon monoxide","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/03/2018","AQS","191630015","1","0.2","ppm","2","DAVENPORT, JEFFERSON SCH.","24","100.0000","42101","Carbon monoxide","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/04/2018","AQS","191630015","1","0.3","ppm","3","DAVENPORT, JEFFERSON SCH.","24","100.0000","42101","Carbon monoxide","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/05/2018","AQS","191630015","1","0.2","ppm","2","DAVENPORT, JEFFERSON SCH.","24","100.0000","42101","Carbon monoxide","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/06/2018","AQS","191630015","1","0.4","ppm","5","DAVENPORT, JEFFERSON SCH.","24","100.0000","42101","Carbon monoxide","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/07/2018","AQS","191630015","1","0.2","ppm","2","DAVENPORT, JEFFERSON SCH.","24","100.0000","42101","Carbon monoxide","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/08/2018","AQS","191630015","1","0.3","ppm","3","DAVENPORT, JEFFERSON SCH.","24","100.0000","42101","Carbon monoxide","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/09/2018","AQS","191630015","1","0.3","ppm","3","DAVENPORT, JEFFERSON SCH.","24","100.0000","42101","Carbon monoxide","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/10/2018","AQS","191630015","1","0.2","ppm","2","DAVENPORT, JEFFERSON SCH.","14","58.0000","42101","Carbon monoxide","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/11/2018","AQS","191630015","1","0.2","ppm","2","DAVENPORT, JEFFERSON SCH.","24","100.0000","42101","Carbon monoxide","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/12/2018","AQS","191630015","1","0.2","ppm","2","DAVENPORT, JEFFERSON SCH.","24","100.0000","42101","Carbon monoxide","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/13/2018","AQS","191630015","1","0.2","ppm","2","DAVENPORT, JEFFERSON SCH.","24","100.0000","42101","Carbon monoxide","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/14/2018","AQS","191630015","1","0.3","ppm","3","DAVENPORT, JEFFERSON SCH.","24","100.0000","42101","Carbon monoxide","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/15/2018","AQS","191630015","1","0.2","ppm","2","DAVENPORT, JEFFERSON SCH.","24","100.0000","42101","Carbon monoxide","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/16/2018","AQS","191630015","1","0.2","ppm","2","DAVENPORT, JEFFERSON SCH.","24","100.0000","42101","Carbon monoxide","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/17/2018","AQS","191630015","1","0.3","ppm","3","DAVENPORT, JEFFERSON SCH.","24","100.0000","42101","Carbon monoxide","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/18/2018","AQS","191630015","1","0.2","ppm","2","DAVENPORT, JEFFERSON SCH.","24","100.0000","42101","Carbon monoxide","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/19/2018","AQS","191630015","1","0.2","ppm","2","DAVENPORT, JEFFERSON SCH.","24","100.0000","42101","Carbon monoxide","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/20/2018","AQS","191630015","1","0.3","ppm","3","DAVENPORT, JEFFERSON SCH.","6","25.0000","42101","Carbon monoxide","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/22/2018","AQS","191630015","1","0.2","ppm","2","DAVENPORT, JEFFERSON SCH.","13","54.0000","42101","Carbon monoxide","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/23/2018","AQS","191630015","1","0.2","ppm","2","DAVENPORT, JEFFERSON SCH.","24","100.0000","42101","Carbon monoxide","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/24/2018","AQS","191630015","1","0.3","ppm","3","DAVENPORT, JEFFERSON SCH.","24","100.0000","42101","Carbon monoxide","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
