"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"06/11/2013","AQS","191471002","1","0.056","ppm","54","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"06/12/2013","AQS","191471002","1","0.038","ppm","35","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"06/13/2013","AQS","191471002","1","0.038","ppm","35","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"06/14/2013","AQS","191471002","1","0.044","ppm","41","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"06/15/2013","AQS","191471002","1","0.044","ppm","41","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"06/16/2013","AQS","191471002","1","0.044","ppm","41","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"06/17/2013","AQS","191471002","1","0.042","ppm","39","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"06/18/2013","AQS","191471002","1","0.05","ppm","46","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"06/19/2013","AQS","191471002","1","0.051","ppm","47","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"06/20/2013","AQS","191471002","1","0.052","ppm","48","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"06/21/2013","AQS","191471002","1","0.046","ppm","43","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"06/22/2013","AQS","191471002","1","0.046","ppm","43","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"06/23/2013","AQS","191471002","1","0.05","ppm","46","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"06/24/2013","AQS","191471002","1","0.04","ppm","37","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"06/25/2013","AQS","191471002","1","0.044","ppm","41","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"06/26/2013","AQS","191471002","1","0.045","ppm","42","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"06/27/2013","AQS","191471002","1","0.04","ppm","37","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"06/28/2013","AQS","191471002","1","0.036","ppm","33","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"06/29/2013","AQS","191471002","1","0.036","ppm","33","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"06/30/2013","AQS","191471002","1","0.046","ppm","43","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"07/01/2013","AQS","191471002","1","0.045","ppm","42","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"07/02/2013","AQS","191471002","1","0.039","ppm","36","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"07/03/2013","AQS","191471002","1","0.052","ppm","48","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"07/04/2013","AQS","191471002","1","0.062","ppm","74","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"07/05/2013","AQS","191471002","1","0.063","ppm","77","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"07/06/2013","AQS","191471002","1","0.066","ppm","87","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"07/07/2013","AQS","191471002","1","0.064","ppm","80","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"07/08/2013","AQS","191471002","1","0.068","ppm","93","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"07/09/2013","AQS","191471002","1","0.058","ppm","61","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"07/10/2013","AQS","191471002","1","0.046","ppm","43","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"07/11/2013","AQS","191471002","1","0.061","ppm","71","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"07/12/2013","AQS","191471002","1","0.057","ppm","58","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"07/13/2013","AQS","191471002","1","0.048","ppm","44","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"07/14/2013","AQS","191471002","1","0.062","ppm","74","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"07/15/2013","AQS","191471002","1","0.056","ppm","54","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"07/16/2013","AQS","191471002","1","0.051","ppm","47","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"07/17/2013","AQS","191471002","1","0.057","ppm","58","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"07/19/2013","AQS","191471002","1","0.044","ppm","41","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"07/20/2013","AQS","191471002","1","0.047","ppm","44","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"07/21/2013","AQS","191471002","1","0.054","ppm","50","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"07/22/2013","AQS","191471002","1","0.049","ppm","45","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"07/23/2013","AQS","191471002","1","0.029","ppm","27","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"07/24/2013","AQS","191471002","1","0.035","ppm","32","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"07/25/2013","AQS","191471002","1","0.049","ppm","45","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"07/26/2013","AQS","191471002","1","0.024","ppm","22","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"07/27/2013","AQS","191471002","1","0.027","ppm","25","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"07/28/2013","AQS","191471002","1","0.032","ppm","30","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"07/29/2013","AQS","191471002","1","0.04","ppm","37","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"07/30/2013","AQS","191471002","1","0.039","ppm","36","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"07/31/2013","AQS","191471002","1","0.041","ppm","38","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"08/02/2013","AQS","191471002","1","0.025","ppm","23","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"08/03/2013","AQS","191471002","1","0.032","ppm","30","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"08/04/2013","AQS","191471002","1","0.039","ppm","36","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"08/05/2013","AQS","191471002","1","0.035","ppm","32","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"08/06/2013","AQS","191471002","1","0.043","ppm","40","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"08/07/2013","AQS","191471002","1","0.032","ppm","30","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"08/08/2013","AQS","191471002","1","0.034","ppm","31","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"08/09/2013","AQS","191471002","1","0.039","ppm","36","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"08/10/2013","AQS","191471002","1","0.037","ppm","34","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"08/11/2013","AQS","191471002","1","0.039","ppm","36","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"08/12/2013","AQS","191471002","1","0.032","ppm","30","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"08/13/2013","AQS","191471002","1","0.037","ppm","34","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"08/14/2013","AQS","191471002","1","0.039","ppm","36","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"08/15/2013","AQS","191471002","1","0.041","ppm","38","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"08/16/2013","AQS","191471002","1","0.046","ppm","43","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"08/17/2013","AQS","191471002","1","0.052","ppm","48","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"08/18/2013","AQS","191471002","1","0.052","ppm","48","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"08/19/2013","AQS","191471002","1","0.051","ppm","47","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"08/20/2013","AQS","191471002","1","0.054","ppm","50","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"08/21/2013","AQS","191471002","1","0.039","ppm","36","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"08/22/2013","AQS","191471002","1","0.043","ppm","40","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"08/23/2013","AQS","191471002","1","0.051","ppm","47","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"08/24/2013","AQS","191471002","1","0.044","ppm","41","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"08/25/2013","AQS","191471002","1","0.048","ppm","44","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"08/26/2013","AQS","191471002","1","0.048","ppm","44","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"08/27/2013","AQS","191471002","1","0.049","ppm","45","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"08/28/2013","AQS","191471002","1","0.05","ppm","46","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"08/29/2013","AQS","191471002","1","0.048","ppm","44","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"08/30/2013","AQS","191471002","1","0.038","ppm","35","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"08/31/2013","AQS","191471002","1","0.041","ppm","38","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"09/01/2013","AQS","191471002","1","0.031","ppm","29","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"09/02/2013","AQS","191471002","1","0.027","ppm","25","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"09/03/2013","AQS","191471002","1","0.035","ppm","32","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"09/04/2013","AQS","191471002","1","0.044","ppm","41","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"09/05/2013","AQS","191471002","1","0.051","ppm","47","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"09/06/2013","AQS","191471002","1","0.061","ppm","71","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"09/07/2013","AQS","191471002","1","0.052","ppm","48","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"09/08/2013","AQS","191471002","1","0.033","ppm","31","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"09/09/2013","AQS","191471002","1","0.052","ppm","48","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"09/10/2013","AQS","191471002","1","0.039","ppm","36","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"09/11/2013","AQS","191471002","1","0.041","ppm","38","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"09/12/2013","AQS","191471002","1","0.029","ppm","27","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"09/13/2013","AQS","191471002","1","0.028","ppm","26","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"09/14/2013","AQS","191471002","1","0.038","ppm","35","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"09/15/2013","AQS","191471002","1","0.033","ppm","31","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"09/16/2013","AQS","191471002","1","0.03","ppm","28","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"09/17/2013","AQS","191471002","1","0.023","ppm","21","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"09/18/2013","AQS","191471002","1","0.041","ppm","38","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"09/19/2013","AQS","191471002","1","0.036","ppm","33","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"09/20/2013","AQS","191471002","1","0.02","ppm","19","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"09/21/2013","AQS","191471002","1","0.034","ppm","31","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"09/22/2013","AQS","191471002","1","0.049","ppm","45","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"09/23/2013","AQS","191471002","1","0.046","ppm","43","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"09/24/2013","AQS","191471002","1","0.041","ppm","38","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"09/25/2013","AQS","191471002","1","0.053","ppm","49","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"09/26/2013","AQS","191471002","1","0.052","ppm","48","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"09/27/2013","AQS","191471002","1","0.065","ppm","84","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"09/28/2013","AQS","191471002","1","0.027","ppm","25","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"09/29/2013","AQS","191471002","1","0.043","ppm","40","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"09/30/2013","AQS","191471002","1","0.05","ppm","46","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"10/01/2013","AQS","191471002","1","0.037","ppm","34","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"10/02/2013","AQS","191471002","1","0.053","ppm","49","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"10/03/2013","AQS","191471002","1","0.034","ppm","31","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"10/04/2013","AQS","191471002","1","0.026","ppm","24","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"10/05/2013","AQS","191471002","1","0.025","ppm","23","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"10/06/2013","AQS","191471002","1","0.015","ppm","14","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"10/07/2013","AQS","191471002","1","0.028","ppm","26","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"10/08/2013","AQS","191471002","1","0.042","ppm","39","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"10/09/2013","AQS","191471002","1","0.043","ppm","40","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"10/10/2013","AQS","191471002","1","0.056","ppm","54","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","13","76.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"10/11/2013","AQS","191471002","1","0.039","ppm","36","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"10/12/2013","AQS","191471002","1","0.032","ppm","30","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"10/13/2013","AQS","191471002","1","0.033","ppm","31","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"10/14/2013","AQS","191471002","1","0.03","ppm","28","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"10/16/2013","AQS","191471002","1","0.028","ppm","26","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"10/18/2013","AQS","191471002","1","0.031","ppm","29","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"10/19/2013","AQS","191471002","1","0.03","ppm","28","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"10/20/2013","AQS","191471002","1","0.023","ppm","21","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"10/21/2013","AQS","191471002","1","0.025","ppm","23","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"10/22/2013","AQS","191471002","1","0.024","ppm","22","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
"10/23/2013","AQS","191471002","1","0.024","ppm","22","EMMETSBURG, IOWA LAKES COMMUNITY COLL.","17","100.0000","44201","Ozone","","","19","Iowa","147","Palo Alto","43.1237040009413","-94.693518"
