"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"09/24/2018","AQS","191530030","1","17.8","ppb","16","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"09/25/2018","AQS","191530030","1","12","ppb","11","CARPENTER","19","79.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"09/26/2018","AQS","191530030","1","24.2","ppb","23","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"09/27/2018","AQS","191530030","1","14.7","ppb","13","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"09/28/2018","AQS","191530030","1","9.9","ppb","8","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"09/29/2018","AQS","191530030","1","8.6","ppb","8","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"09/30/2018","AQS","191530030","1","4.4","ppb","4","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/01/2018","AQS","191530030","1","5.9","ppb","5","CARPENTER","20","83.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/02/2018","AQS","191530030","1","7.9","ppb","7","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/03/2018","AQS","191530030","1","6.3","ppb","6","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/04/2018","AQS","191530030","1","7.5","ppb","7","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/05/2018","AQS","191530030","1","13.4","ppb","12","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/06/2018","AQS","191530030","1","4.8","ppb","4","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/07/2018","AQS","191530030","1","5.4","ppb","5","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/08/2018","AQS","191530030","1","12.4","ppb","11","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/09/2018","AQS","191530030","1","16.4","ppb","15","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/10/2018","AQS","191530030","1","3.7","ppb","3","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/11/2018","AQS","191530030","1","15.4","ppb","14","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/12/2018","AQS","191530030","1","12.4","ppb","11","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/13/2018","AQS","191530030","1","9.1","ppb","8","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/14/2018","AQS","191530030","1","6.8","ppb","6","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/15/2018","AQS","191530030","1","15","ppb","14","CARPENTER","20","83.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/17/2018","AQS","191530030","1","31.3","ppb","29","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/18/2018","AQS","191530030","1","20.2","ppb","19","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/19/2018","AQS","191530030","1","11.7","ppb","10","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/20/2018","AQS","191530030","1","26.1","ppb","25","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/21/2018","AQS","191530030","1","26","ppb","25","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/22/2018","AQS","191530030","1","27","ppb","25","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/23/2018","AQS","191530030","1","30.5","ppb","28","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/24/2018","AQS","191530030","1","24.6","ppb","23","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/25/2018","AQS","191530030","1","19.1","ppb","18","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/26/2018","AQS","191530030","1","24.4","ppb","23","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/27/2018","AQS","191530030","1","27.2","ppb","25","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/28/2018","AQS","191530030","1","17.1","ppb","16","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/30/2018","AQS","191530030","1","25","ppb","24","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"10/31/2018","AQS","191530030","1","29.6","ppb","27","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/01/2018","AQS","191530030","1","36","ppb","34","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/02/2018","AQS","191530030","1","30.7","ppb","28","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/03/2018","AQS","191530030","1","8.5","ppb","8","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/04/2018","AQS","191530030","1","5.1","ppb","5","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/05/2018","AQS","191530030","1","8.9","ppb","8","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/06/2018","AQS","191530030","1","6.6","ppb","6","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/07/2018","AQS","191530030","1","5.5","ppb","5","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/08/2018","AQS","191530030","1","11.2","ppb","10","CARPENTER","20","83.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/09/2018","AQS","191530030","1","12","ppb","11","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/10/2018","AQS","191530030","1","19.1","ppb","18","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/11/2018","AQS","191530030","1","13.3","ppb","12","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/12/2018","AQS","191530030","1","3.7","ppb","3","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/13/2018","AQS","191530030","1","25.9","ppb","24","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/14/2018","AQS","191530030","1","15.8","ppb","14","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/15/2018","AQS","191530030","1","16.5","ppb","15","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/16/2018","AQS","191530030","1","20.2","ppb","19","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/17/2018","AQS","191530030","1","9.4","ppb","8","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/18/2018","AQS","191530030","1","7.4","ppb","7","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/19/2018","AQS","191530030","1","18.7","ppb","17","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/20/2018","AQS","191530030","1","9.7","ppb","8","CARPENTER","20","83.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/21/2018","AQS","191530030","1","18.4","ppb","17","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/22/2018","AQS","191530030","1","14.2","ppb","13","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/23/2018","AQS","191530030","1","7.5","ppb","7","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/24/2018","AQS","191530030","1","15","ppb","14","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/25/2018","AQS","191530030","1","3.4","ppb","3","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/26/2018","AQS","191530030","1","6.3","ppb","6","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/27/2018","AQS","191530030","1","26.7","ppb","25","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/28/2018","AQS","191530030","1","9.7","ppb","8","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/29/2018","AQS","191530030","1","22.5","ppb","21","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/30/2018","AQS","191530030","1","19.3","ppb","18","CARPENTER","20","83.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/01/2018","AQS","191530030","1","16.7","ppb","15","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/02/2018","AQS","191530030","1","7.1","ppb","7","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/03/2018","AQS","191530030","1","5.8","ppb","5","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/04/2018","AQS","191530030","1","9.5","ppb","8","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/05/2018","AQS","191530030","1","16.1","ppb","15","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/06/2018","AQS","191530030","1","18.5","ppb","17","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/07/2018","AQS","191530030","1","27.4","ppb","25","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/08/2018","AQS","191530030","1","24.2","ppb","23","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/09/2018","AQS","191530030","1","30.4","ppb","28","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/10/2018","AQS","191530030","1","23.5","ppb","22","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/11/2018","AQS","191530030","1","32","ppb","30","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/12/2018","AQS","191530030","1","25.1","ppb","24","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/13/2018","AQS","191530030","1","17.3","ppb","16","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/14/2018","AQS","191530030","1","32.5","ppb","30","CARPENTER","20","83.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/15/2018","AQS","191530030","1","35.7","ppb","33","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/16/2018","AQS","191530030","1","12.2","ppb","11","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/17/2018","AQS","191530030","1","28","ppb","26","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/20/2018","AQS","191530030","1","4.8","ppb","4","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/21/2018","AQS","191530030","1","18","ppb","17","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/22/2018","AQS","191530030","1","20.6","ppb","19","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/23/2018","AQS","191530030","1","25","ppb","24","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/24/2018","AQS","191530030","1","26.8","ppb","25","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/25/2018","AQS","191530030","1","32.6","ppb","30","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/26/2018","AQS","191530030","1","24.4","ppb","23","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/27/2018","AQS","191530030","1","9","ppb","8","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/28/2018","AQS","191530030","1","4.1","ppb","4","CARPENTER","18","75.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/29/2018","AQS","191530030","1","10.6","ppb","9","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/30/2018","AQS","191530030","1","8.1","ppb","8","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/31/2018","AQS","191530030","1","19.5","ppb","18","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/01/2018","AQS","191630015","1","10","ppb","9","DAVENPORT, JEFFERSON SCH.","22","92.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/02/2018","AQS","191630015","1","18.4","ppb","17","DAVENPORT, JEFFERSON SCH.","22","92.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/03/2018","AQS","191630015","1","11.1","ppb","10","DAVENPORT, JEFFERSON SCH.","22","92.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/04/2018","AQS","191630015","1","20.3","ppb","19","DAVENPORT, JEFFERSON SCH.","22","92.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/05/2018","AQS","191630015","1","22.8","ppb","21","DAVENPORT, JEFFERSON SCH.","22","92.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/06/2018","AQS","191630015","1","33.5","ppb","31","DAVENPORT, JEFFERSON SCH.","22","92.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/07/2018","AQS","191630015","1","12.8","ppb","11","DAVENPORT, JEFFERSON SCH.","22","92.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/08/2018","AQS","191630015","1","26.8","ppb","25","DAVENPORT, JEFFERSON SCH.","22","92.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/09/2018","AQS","191630015","1","17.4","ppb","16","DAVENPORT, JEFFERSON SCH.","22","92.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/10/2018","AQS","191630015","1","10.1","ppb","9","DAVENPORT, JEFFERSON SCH.","22","92.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/11/2018","AQS","191630015","1","9.7","ppb","8","DAVENPORT, JEFFERSON SCH.","22","92.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/12/2018","AQS","191630015","1","5.7","ppb","5","DAVENPORT, JEFFERSON SCH.","22","92.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/13/2018","AQS","191630015","1","23.9","ppb","22","DAVENPORT, JEFFERSON SCH.","22","92.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/14/2018","AQS","191630015","1","31.4","ppb","29","DAVENPORT, JEFFERSON SCH.","22","92.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/15/2018","AQS","191630015","1","10.5","ppb","9","DAVENPORT, JEFFERSON SCH.","20","83.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/16/2018","AQS","191630015","1","10.7","ppb","9","DAVENPORT, JEFFERSON SCH.","22","92.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/17/2018","AQS","191630015","1","20.8","ppb","19","DAVENPORT, JEFFERSON SCH.","18","75.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/18/2018","AQS","191630015","1","14","ppb","13","DAVENPORT, JEFFERSON SCH.","22","92.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/19/2018","AQS","191630015","1","17.6","ppb","16","DAVENPORT, JEFFERSON SCH.","22","92.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/20/2018","AQS","191630015","1","19.5","ppb","18","DAVENPORT, JEFFERSON SCH.","22","92.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/21/2018","AQS","191630015","1","17.6","ppb","16","DAVENPORT, JEFFERSON SCH.","22","92.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/22/2018","AQS","191630015","1","15.7","ppb","14","DAVENPORT, JEFFERSON SCH.","22","92.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/23/2018","AQS","191630015","1","7.2","ppb","7","DAVENPORT, JEFFERSON SCH.","22","92.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/25/2018","AQS","191630015","1","22.2","ppb","21","DAVENPORT, JEFFERSON SCH.","22","92.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/26/2018","AQS","191630015","1","11.4","ppb","10","DAVENPORT, JEFFERSON SCH.","22","92.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/27/2018","AQS","191630015","1","15.5","ppb","14","DAVENPORT, JEFFERSON SCH.","22","92.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/28/2018","AQS","191630015","1","19","ppb","18","DAVENPORT, JEFFERSON SCH.","22","92.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
