"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"11/18/2011","AQS","191530030","1","18.7","ppb","17","CARPENTER","24","100.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/19/2011","AQS","191530030","1","8.8","ppb","8","CARPENTER","24","100.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/20/2011","AQS","191530030","1","14.4","ppb","13","CARPENTER","24","100.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/21/2011","AQS","191530030","1","21.6","ppb","20","CARPENTER","24","100.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/22/2011","AQS","191530030","1","19.4","ppb","18","CARPENTER","24","100.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/23/2011","AQS","191530030","1","13.9","ppb","12","CARPENTER","24","100.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/24/2011","AQS","191530030","1","9.8","ppb","8","CARPENTER","24","100.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/25/2011","AQS","191530030","1","9","ppb","8","CARPENTER","24","100.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/26/2011","AQS","191530030","1","4.7","ppb","4","CARPENTER","24","100.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/27/2011","AQS","191530030","1","4.5","ppb","4","CARPENTER","24","100.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/28/2011","AQS","191530030","1","21.3","ppb","20","CARPENTER","24","100.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/29/2011","AQS","191530030","1","17.7","ppb","16","CARPENTER","19","79.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"11/30/2011","AQS","191530030","1","22.7","ppb","21","CARPENTER","24","100.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/01/2011","AQS","191530030","1","27.9","ppb","25","CARPENTER","19","79.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/02/2011","AQS","191530030","1","18.1","ppb","17","CARPENTER","24","100.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/03/2011","AQS","191530030","1","18.3","ppb","17","CARPENTER","24","100.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/04/2011","AQS","191530030","1","5.1","ppb","5","CARPENTER","24","100.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/05/2011","AQS","191530030","1","8.2","ppb","8","CARPENTER","24","100.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/06/2011","AQS","191530030","1","21.4","ppb","20","CARPENTER","22","92.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/07/2011","AQS","191530030","1","25.8","ppb","24","CARPENTER","24","100.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/08/2011","AQS","191530030","1","19","ppb","18","CARPENTER","24","100.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/09/2011","AQS","191530030","1","28.9","ppb","26","CARPENTER","24","100.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/10/2011","AQS","191530030","1","23.5","ppb","22","CARPENTER","24","100.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/11/2011","AQS","191530030","1","8.8","ppb","8","CARPENTER","24","100.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/12/2011","AQS","191530030","1","20.3","ppb","19","CARPENTER","24","100.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/13/2011","AQS","191530030","1","20.3","ppb","19","CARPENTER","24","100.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/14/2011","AQS","191530030","1","17.6","ppb","16","CARPENTER","21","88.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/15/2011","AQS","191530030","1","6.7","ppb","6","CARPENTER","24","100.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/17/2011","AQS","191530030","1","22","ppb","21","CARPENTER","24","100.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/18/2011","AQS","191530030","1","15.1","ppb","14","CARPENTER","23","96.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/20/2011","AQS","191530030","1","16.2","ppb","15","CARPENTER","24","100.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/21/2011","AQS","191530030","1","17.6","ppb","16","CARPENTER","24","100.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/22/2011","AQS","191530030","1","16.9","ppb","15","CARPENTER","21","88.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/23/2011","AQS","191530030","1","21.3","ppb","20","CARPENTER","24","100.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/24/2011","AQS","191530030","1","14.6","ppb","13","CARPENTER","24","100.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/25/2011","AQS","191530030","1","21.2","ppb","20","CARPENTER","24","100.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/26/2011","AQS","191530030","1","19.6","ppb","18","CARPENTER","24","100.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/27/2011","AQS","191530030","1","14.6","ppb","13","CARPENTER","24","100.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/28/2011","AQS","191530030","1","18.3","ppb","17","CARPENTER","24","100.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/29/2011","AQS","191530030","1","29.4","ppb","27","CARPENTER","24","100.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/30/2011","AQS","191530030","1","12.8","ppb","11","CARPENTER","23","96.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"12/31/2011","AQS","191530030","1","18.6","ppb","17","CARPENTER","24","100.0000","42602","Nitrogen dioxide (NO2)","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/01/2011","AQS","191630015","1","4.1","ppb","4","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/02/2011","AQS","191630015","1","10.3","ppb","9","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/03/2011","AQS","191630015","1","27.9","ppb","25","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/04/2011","AQS","191630015","1","26.7","ppb","25","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/05/2011","AQS","191630015","1","26","ppb","25","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/06/2011","AQS","191630015","1","11.1","ppb","10","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/07/2011","AQS","191630015","1","9.4","ppb","8","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/08/2011","AQS","191630015","1","10.9","ppb","9","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/09/2011","AQS","191630015","1","22.8","ppb","21","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/10/2011","AQS","191630015","1","19.1","ppb","18","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/11/2011","AQS","191630015","1","17.1","ppb","16","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/12/2011","AQS","191630015","1","14.7","ppb","13","DAVENPORT, JEFFERSON SCH.","21","88.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/13/2011","AQS","191630015","1","22.7","ppb","21","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/14/2011","AQS","191630015","1","32.3","ppb","30","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/15/2011","AQS","191630015","1","21.6","ppb","20","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/16/2011","AQS","191630015","1","23.1","ppb","22","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/17/2011","AQS","191630015","1","22","ppb","21","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/18/2011","AQS","191630015","1","12.6","ppb","11","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/19/2011","AQS","191630015","1","21.5","ppb","20","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/20/2011","AQS","191630015","1","17.3","ppb","16","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/21/2011","AQS","191630015","1","17.5","ppb","16","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/22/2011","AQS","191630015","1","19","ppb","18","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/23/2011","AQS","191630015","1","23.3","ppb","22","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/24/2011","AQS","191630015","1","23.8","ppb","22","DAVENPORT, JEFFERSON SCH.","22","92.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/25/2011","AQS","191630015","1","30.2","ppb","28","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/26/2011","AQS","191630015","1","15.9","ppb","14","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/27/2011","AQS","191630015","1","25.8","ppb","24","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/28/2011","AQS","191630015","1","21.2","ppb","20","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/29/2011","AQS","191630015","1","23.9","ppb","22","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/30/2011","AQS","191630015","1","10.4","ppb","9","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/31/2011","AQS","191630015","1","15.6","ppb","14","DAVENPORT, JEFFERSON SCH.","22","92.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"02/01/2011","AQS","191630015","1","6.8","ppb","6","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"02/02/2011","AQS","191630015","1","16","ppb","15","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"02/03/2011","AQS","191630015","1","37.1","ppb","35","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"02/04/2011","AQS","191630015","1","31.7","ppb","29","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"02/05/2011","AQS","191630015","1","46.3","ppb","43","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"02/06/2011","AQS","191630015","1","38.9","ppb","36","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"02/07/2011","AQS","191630015","1","13.3","ppb","12","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"02/08/2011","AQS","191630015","1","24.6","ppb","23","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"02/09/2011","AQS","191630015","1","19.1","ppb","18","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"02/10/2011","AQS","191630015","1","40.5","ppb","38","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"02/11/2011","AQS","191630015","1","44.3","ppb","42","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"02/12/2011","AQS","191630015","1","24.3","ppb","23","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"02/13/2011","AQS","191630015","1","21.7","ppb","20","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"02/14/2011","AQS","191630015","1","37.2","ppb","35","DAVENPORT, JEFFERSON SCH.","22","92.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"02/15/2011","AQS","191630015","1","29.6","ppb","27","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"02/16/2011","AQS","191630015","1","31.5","ppb","29","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"02/17/2011","AQS","191630015","1","17.7","ppb","16","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"02/18/2011","AQS","191630015","1","11.2","ppb","10","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"02/19/2011","AQS","191630015","1","13.4","ppb","12","DAVENPORT, JEFFERSON SCH.","23","96.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"02/20/2011","AQS","191630015","1","17.2","ppb","16","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"02/21/2011","AQS","191630015","1","14","ppb","13","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"02/22/2011","AQS","191630015","1","11.6","ppb","10","DAVENPORT, JEFFERSON SCH.","22","92.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"02/23/2011","AQS","191630015","1","24.1","ppb","23","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"02/24/2011","AQS","191630015","1","9.3","ppb","8","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"02/25/2011","AQS","191630015","1","13.2","ppb","12","DAVENPORT, JEFFERSON SCH.","23","96.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"02/26/2011","AQS","191630015","1","16.8","ppb","15","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"02/27/2011","AQS","191630015","1","17.4","ppb","16","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"02/28/2011","AQS","191630015","1","34.7","ppb","32","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"03/01/2011","AQS","191630015","1","32.7","ppb","30","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"03/02/2011","AQS","191630015","1","16.7","ppb","15","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"03/03/2011","AQS","191630015","1","17.5","ppb","16","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"03/04/2011","AQS","191630015","1","22.9","ppb","21","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"03/05/2011","AQS","191630015","1","7.6","ppb","7","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"03/06/2011","AQS","191630015","1","13.7","ppb","12","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"03/07/2011","AQS","191630015","1","14.8","ppb","13","DAVENPORT, JEFFERSON SCH.","22","92.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"03/08/2011","AQS","191630015","1","22","ppb","21","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"03/09/2011","AQS","191630015","1","12.6","ppb","11","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"03/10/2011","AQS","191630015","1","8.9","ppb","8","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"03/11/2011","AQS","191630015","1","19.7","ppb","18","DAVENPORT, JEFFERSON SCH.","23","96.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"03/12/2011","AQS","191630015","1","4.9","ppb","4","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"03/13/2011","AQS","191630015","1","30.3","ppb","28","DAVENPORT, JEFFERSON SCH.","24","100.0000","42602","Nitrogen dioxide (NO2)","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
