"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"04/21/2010","AQS","191032001","4","19.2","ug/m3 LC","66","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"04/22/2010","AQS","191032001","4","19","ug/m3 LC","66","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"04/23/2010","AQS","191032001","4","18.7","ug/m3 LC","65","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"04/24/2010","AQS","191032001","4","21","ug/m3 LC","70","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"04/25/2010","AQS","191032001","4","6.3","ug/m3 LC","26","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"04/26/2010","AQS","191032001","4","5.6","ug/m3 LC","23","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"04/27/2010","AQS","191032001","4","6.3","ug/m3 LC","26","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"04/28/2010","AQS","191032001","4","9.3","ug/m3 LC","39","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"04/29/2010","AQS","191032001","4","8.7","ug/m3 LC","36","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"04/30/2010","AQS","191032001","4","8.4","ug/m3 LC","35","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"05/01/2010","AQS","191032001","4","3.7","ug/m3 LC","15","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"05/02/2010","AQS","191032001","4","4.5","ug/m3 LC","19","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"05/03/2010","AQS","191032001","4","2.7","ug/m3 LC","11","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"05/04/2010","AQS","191032001","4","5.7","ug/m3 LC","24","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"05/05/2010","AQS","191032001","4","3.4","ug/m3 LC","14","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"05/06/2010","AQS","191032001","4","3.3","ug/m3 LC","14","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"05/07/2010","AQS","191032001","4","5.7","ug/m3 LC","24","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"05/08/2010","AQS","191032001","4","4.1","ug/m3 LC","17","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"05/09/2010","AQS","191032001","4","7.7","ug/m3 LC","32","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"05/10/2010","AQS","191032001","4","8.6","ug/m3 LC","36","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"05/11/2010","AQS","191032001","4","6.2","ug/m3 LC","26","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"05/12/2010","AQS","191032001","4","12.3","ug/m3 LC","51","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"05/13/2010","AQS","191032001","4","4.2","ug/m3 LC","18","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"05/14/2010","AQS","191032001","4","5.3","ug/m3 LC","22","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"05/15/2010","AQS","191032001","4","10","ug/m3 LC","42","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"05/16/2010","AQS","191032001","4","6.8","ug/m3 LC","28","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"05/17/2010","AQS","191032001","4","5.8","ug/m3 LC","24","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"05/18/2010","AQS","191032001","4","6.7","ug/m3 LC","28","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"05/19/2010","AQS","191032001","4","9","ug/m3 LC","38","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"05/20/2010","AQS","191032001","4","9.7","ug/m3 LC","40","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"05/21/2010","AQS","191032001","4","13.6","ug/m3 LC","54","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"05/22/2010","AQS","191032001","4","8.7","ug/m3 LC","36","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"05/23/2010","AQS","191032001","4","13.2","ug/m3 LC","53","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"05/24/2010","AQS","191032001","4","11.7","ug/m3 LC","49","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"05/25/2010","AQS","191032001","4","11","ug/m3 LC","46","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"05/26/2010","AQS","191032001","4","7.6","ug/m3 LC","32","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"05/27/2010","AQS","191032001","4","6.3","ug/m3 LC","26","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"05/28/2010","AQS","191032001","4","7","ug/m3 LC","29","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"05/29/2010","AQS","191032001","4","13.2","ug/m3 LC","53","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"05/30/2010","AQS","191032001","4","24.7","ug/m3 LC","77","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"05/31/2010","AQS","191032001","4","6.9","ug/m3 LC","29","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"06/01/2010","AQS","191032001","4","7.1","ug/m3 LC","30","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"06/02/2010","AQS","191032001","4","7.7","ug/m3 LC","32","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"06/03/2010","AQS","191032001","4","8.1","ug/m3 LC","34","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"06/04/2010","AQS","191032001","4","10.3","ug/m3 LC","43","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"06/05/2010","AQS","191032001","4","5.9","ug/m3 LC","25","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"06/06/2010","AQS","191032001","4","5.4","ug/m3 LC","23","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"06/07/2010","AQS","191032001","4","7.7","ug/m3 LC","32","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"06/08/2010","AQS","191032001","4","8.6","ug/m3 LC","36","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"06/09/2010","AQS","191032001","4","6.5","ug/m3 LC","27","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"06/10/2010","AQS","191032001","4","6","ug/m3 LC","25","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"06/11/2010","AQS","191032001","4","16.2","ug/m3 LC","60","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"06/12/2010","AQS","191032001","4","6.8","ug/m3 LC","28","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"06/13/2010","AQS","191032001","4","6.6","ug/m3 LC","28","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"06/23/2010","AQS","191032001","4","10","ug/m3 LC","42","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"06/24/2010","AQS","191032001","4","11.4","ug/m3 LC","48","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"06/25/2010","AQS","191032001","4","10.9","ug/m3 LC","45","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"06/26/2010","AQS","191032001","4","8.1","ug/m3 LC","34","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"06/27/2010","AQS","191032001","4","8.3","ug/m3 LC","35","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"06/28/2010","AQS","191032001","4","4.6","ug/m3 LC","19","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"06/29/2010","AQS","191032001","4","7","ug/m3 LC","29","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"06/30/2010","AQS","191032001","4","11.6","ug/m3 LC","48","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"07/01/2010","AQS","191032001","4","13.2","ug/m3 LC","53","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"07/02/2010","AQS","191032001","4","14.3","ug/m3 LC","56","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"07/03/2010","AQS","191032001","4","18.4","ug/m3 LC","64","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"07/04/2010","AQS","191032001","4","11.6","ug/m3 LC","48","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"07/05/2010","AQS","191032001","4","13","ug/m3 LC","53","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"07/20/2010","AQS","191032001","4","6.8","ug/m3 LC","28","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"07/21/2010","AQS","191032001","4","11.3","ug/m3 LC","47","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"07/22/2010","AQS","191032001","4","16.5","ug/m3 LC","60","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"07/23/2010","AQS","191032001","4","10.9","ug/m3 LC","45","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"07/24/2010","AQS","191032001","4","8.9","ug/m3 LC","37","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"07/25/2010","AQS","191032001","4","10.5","ug/m3 LC","44","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"07/26/2010","AQS","191032001","4","15.1","ug/m3 LC","57","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"07/27/2010","AQS","191032001","4","13.9","ug/m3 LC","55","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"07/28/2010","AQS","191032001","4","13.6","ug/m3 LC","54","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"07/29/2010","AQS","191032001","4","13.8","ug/m3 LC","55","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"07/30/2010","AQS","191032001","4","16.3","ug/m3 LC","60","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"07/31/2010","AQS","191032001","4","14.9","ug/m3 LC","57","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"08/01/2010","AQS","191032001","4","10.5","ug/m3 LC","44","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"08/02/2010","AQS","191032001","4","21.4","ug/m3 LC","71","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"08/03/2010","AQS","191032001","4","10.2","ug/m3 LC","43","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"08/04/2010","AQS","191032001","4","14.2","ug/m3 LC","55","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"08/05/2010","AQS","191032001","4","19.2","ug/m3 LC","66","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"08/06/2010","AQS","191032001","4","18.7","ug/m3 LC","65","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"08/07/2010","AQS","191032001","4","18.3","ug/m3 LC","64","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"08/08/2010","AQS","191032001","4","25.5","ug/m3 LC","79","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"08/09/2010","AQS","191032001","4","8.5","ug/m3 LC","35","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"08/10/2010","AQS","191032001","4","12.1","ug/m3 LC","51","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"08/11/2010","AQS","191032001","4","6.9","ug/m3 LC","29","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"08/12/2010","AQS","191032001","4","11.5","ug/m3 LC","48","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"08/13/2010","AQS","191032001","4","11","ug/m3 LC","46","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"08/14/2010","AQS","191032001","4","7.1","ug/m3 LC","30","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"08/15/2010","AQS","191032001","4","7.2","ug/m3 LC","30","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"08/16/2010","AQS","191032001","4","11.7","ug/m3 LC","49","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"08/17/2010","AQS","191032001","4","8.7","ug/m3 LC","36","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"08/18/2010","AQS","191032001","4","12.2","ug/m3 LC","51","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"08/19/2010","AQS","191032001","4","19.2","ug/m3 LC","66","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"08/20/2010","AQS","191032001","4","16.3","ug/m3 LC","60","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"08/21/2010","AQS","191032001","4","11.4","ug/m3 LC","48","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"08/22/2010","AQS","191032001","4","18","ug/m3 LC","63","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"08/23/2010","AQS","191032001","4","15.5","ug/m3 LC","58","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"08/24/2010","AQS","191032001","4","12.6","ug/m3 LC","52","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"08/25/2010","AQS","191032001","4","10.3","ug/m3 LC","43","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"08/26/2010","AQS","191032001","4","7.5","ug/m3 LC","31","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"08/27/2010","AQS","191032001","4","10.5","ug/m3 LC","44","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"08/28/2010","AQS","191032001","4","16.1","ug/m3 LC","59","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"08/29/2010","AQS","191032001","4","16.7","ug/m3 LC","61","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"08/30/2010","AQS","191032001","4","11.6","ug/m3 LC","48","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"08/31/2010","AQS","191032001","4","10.3","ug/m3 LC","43","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
"09/01/2010","AQS","191032001","4","5.1","ug/m3 LC","21","IOWA CITY, HOOVER SCH.","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26980","Iowa City, IA","19","Iowa","103","Johnson","41.657232000937","-91.503478"
